CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/11/2015,17:43,BROOKLYN,11231,40.6723646,-74.0050794,"(40.6723646, -74.0050794)",BAY STREET                      ,HENRY STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3256660,PASSENGER VEHICLE,,,,
07/15/2015,13:00,BROOKLYN,11231,40.6771324,-73.9984173,"(40.6771324, -73.9984173)",LUQUER STREET                   ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3258806,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
07/13/2015,12:17,BROOKLYN,11231,40.6764874,-73.9987274,"(40.6764874, -73.9987274)",COURT STREET                    ,NELSON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3258802,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/28/2015,13:30,BROOKLYN,11231,40.684178,-73.9921903,"(40.684178, -73.9921903)",BUTLER STREET                   ,SMITH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3248359,PASSENGER VEHICLE,UNKNOWN,,,
07/05/2015,18:40,BROOKLYN,11231,40.6722269,-74.0110059,"(40.6722269, -74.0110059)",BEARD STREET                    ,OTSEGO STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252981,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/06/2015,15:52,BROOKLYN,11231,40.6767967,-74.0135519,"(40.6767967, -74.0135519)",VAN BRUNT STREET                ,DIKEMAN STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3253726,BUS,VAN,,,
06/28/2015,0:18,BROOKLYN,11231,40.6808708,-73.9988751,"(40.6808708, -73.9988751)",1 PLACE                         ,CLINTON STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3249067,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/24/2015,15:00,BROOKLYN,11231,40.6728037,-74.0066512,"(40.6728037, -74.0066512)",BAY STREET                      ,HICKS STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3245897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/04/2015,22:30,BROOKLYN,11231,40.6778618,-74.0123047,"(40.6778618, -74.0123047)",SULLIVAN STREET                 ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252440,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/16/2015,15:20,BROOKLYN,11231,40.6805688,-74.0011213,"(40.6805688, -74.0011213)",2 PLACE                         ,HENRY STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3240707,PASSENGER VEHICLE,,,,
07/08/2015,18:35,BROOKLYN,11231,40.6762642,-74.0141791,"(40.6762642, -74.0141791)",COFFEY STREET                   ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3255039,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/22/2015,11:05,BROOKLYN,11231,40.6837417,-73.9952334,"(40.6837417, -73.9952334)",DEGRAW STREET                   ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3244350,VAN,LARGE COM VEH(6 OR MORE TIRES),,,
07/01/2015,8:30,BROOKLYN,11231,40.6821334,-74.0003714,"(40.6821334, -74.0003714)",CARROLL STREET                  ,HENRY STREET                    ,,0,0,0,0,0,0,0,0,Driver Inexperience,Oversized Vehicle,,,,3250448,OTHER,SPORT UTILITY / STATION WAGON,,,
06/30/2015,14:30,BROOKLYN,11231,40.6722269,-74.0110059,"(40.6722269, -74.0110059)",BEARD STREET                    ,OTSEGO STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3249801,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/27/2015,21:03,BROOKLYN,11231,40.6803163,-73.9968849,"(40.6803163, -73.9968849)",COURT STREET                    ,1 PLACE                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3247808,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/18/2015,11:29,BROOKLYN,11231,40.67868,-73.9904279,"(40.67868, -73.9904279)",CARROLL STREET                  ,BOND STREET                     ,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3241917,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/08/2015,15:30,BROOKLYN,11231,40.6744699,-74.0019684,"(40.6744699, -74.0019684)",CLINTON STREET                  ,CENTRE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3254451,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
07/09/2015,14:00,BROOKLYN,11231,40.6817243,-73.9962071,"(40.6817243, -73.9962071)",COURT STREET                    ,PRESIDENT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3255566,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/25/2015,23:55,BROOKLYN,11231,40.67868,-73.9904279,"(40.67868, -73.9904279)",BOND STREET                     ,CARROLL STREET                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3247173,SPORT UTILITY / STATION WAGON,OTHER,,,
06/27/2015,21:30,BROOKLYN,11231,40.6757813,-74.0120592,"(40.6757813, -74.0120592)",RICHARDS STREET                 ,DIKEMAN STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3248357,PASSENGER VEHICLE,UNKNOWN,,,
07/05/2015,14:13,BROOKLYN,11231,40.6765631,-74.0160287,"(40.6765631, -74.0160287)",VAN DYKE STREET                 ,CONOVER STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252442,PASSENGER VEHICLE,UNKNOWN,,,
07/01/2015,18:40,BROOKLYN,11231,40.684815,-73.9990806,"(40.684815, -73.9990806)",HENRY STREET                    ,DE GRAW STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3251118,PASSENGER VEHICLE,UNKNOWN,,,
06/28/2015,2:50,BROOKLYN,11231,40.6755034,-74.0172613,"(40.6755034, -74.0172613)",CONOVER STREET                  ,REED STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3248361,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/17/2015,8:30,BROOKLYN,11231,40.6818918,-73.9995385,"(40.6818918, -73.9995385)",CARROLL STREET                  ,HENRY STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3241916,PASSENGER VEHICLE,OTHER,,,
07/10/2015,14:50,BROOKLYN,11231,40.682394,-73.9958825,"(40.682394, -73.9958825)",COURT STREET                    ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3255571,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/20/2015,17:43,BROOKLYN,11231,40.6795477,-74.0044202,"(40.6795477, -74.0044202)",HAMILTON AVENUE                 ,COLES STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3242983,UNKNOWN,SPORT UTILITY / STATION WAGON,UNKNOWN,,
06/18/2015,12:32,BROOKLYN,11231,40.6693097,-74.0044483,"(40.6693097, -74.0044483)",CLINTON STREET                  ,BRYANT STREET                   ,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3241918,PASSENGER VEHICLE,,,,
06/24/2015,17:30,BROOKLYN,11231,40.6739646,-74.008032,"(40.6739646, -74.008032)",CREAMER STREET                  ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3246541,PASSENGER VEHICLE,UNKNOWN,,,
06/19/2015,12:35,BROOKLYN,11231,40.6717578,-74.0091277,"(40.6717578, -74.0091277)",HALLECK STREET                  ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3243628,PICK-UP TRUCK,PICK-UP TRUCK,,,
06/30/2015,12:40,BROOKLYN,11231,40.673149,-74.0124409,"(40.673149, -74.0124409)",DWIGHT STREET                   ,BEARD STREET                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3250446,LIVERY VEHICLE,BUS,,,
06/27/2015,8:23,BROOKLYN,11231,40.684815,-73.9990806,"(40.684815, -73.9990806)",HENRY STREET                    ,DEGRAW STREET                   ,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3247807,LIVERY VEHICLE,PASSENGER VEHICLE,,,
06/23/2015,17:33,BROOKLYN,11231,40.6718514,-74.0032408,"(40.6718514, -74.0032408)",CLINTON STREET                  ,BAY STREET                      ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3245150,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
06/19/2015,17:42,BROOKLYN,11231,40.6791167,-74.0055414,"(40.6791167, -74.0055414)",LUQUER STREET                   ,COLUMBIA STREET                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3242493,PASSENGER VEHICLE,MOTORCYCLE,,,
06/17/2015,10:05,BROOKLYN,11231,40.6794818,-73.9953743,"(40.6794818, -73.9953743)",SMITH STREET                    ,2 STREET                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3241266,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/29/2015,13:20,BROOKLYN,11231,40.6789242,-74.0110539,"(40.6789242, -74.0110539)",PIONEER STREET                  ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3254446,OTHER,PASSENGER VEHICLE,,,
06/20/2015,13:35,BROOKLYN,11231,40.6771926,-74.006493,"(40.6771926, -74.006493)",WEST 9 STREET                   ,COLUMBIA STREET                 ,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Unspecified,Unspecified,,3242496,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,
06/22/2015,6:20,BROOKLYN,11231,40.6767096,-74.0047625,"(40.6767096, -74.0047625)",WEST 9 STREET                   ,HICKS STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Backing Unsafely,Unspecified,,,3244348,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
06/16/2015,11:53,BROOKLYN,11231,40.6844306,-73.9949017,"(40.6844306, -73.9949017)",DOUGLASS STREET                 ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3240703,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/05/2015,17:35,BROOKLYN,11231,40.6781225,-74.0031544,"(40.6781225, -74.0031544)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252982,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/28/2015,16:00,BROOKLYN,11231,40.6732976,-74.008342,"(40.6732976, -74.008342)",BAY STREET                      ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3248360,PASSENGER VEHICLE,UNKNOWN,,,
07/08/2015,14:33,BROOKLYN,11231,40.6857317,-74.0023581,"(40.6857317, -74.0023581)",COLUMBIA STREET                 ,DEGRAW STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3255572,BUS,UNKNOWN,,,
06/21/2015,14:35,BROOKLYN,11231,40.6771324,-73.9984173,"(40.6771324, -73.9984173)",LUQUER STREET                   ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3245144,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/08/2015,12:45,BROOKLYN,11231,40.6829568,-73.9978727,"(40.6829568, -73.9978727)",UNION STREET                    ,CLINTON STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3254450,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/27/2015,16:30,BROOKLYN,11231,40.6718514,-74.0032408,"(40.6718514, -74.0032408)",BAY STREET                      ,CLINTON STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3247809,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/23/2015,13:30,BROOKLYN,11231,40.6756309,-74.0035006,"(40.6756309, -74.0035006)",HENRY STREET                    ,MILL STREET                     ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3245895,PASSENGER VEHICLE,UNKNOWN,,,
06/23/2015,19:30,BROOKLYN,11231,40.6767967,-74.0135519,"(40.6767967, -74.0135519)",DIKEMAN STREET                  ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3245894,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
07/09/2015,13:05,BROOKLYN,11231,40.6857317,-74.0023581,"(40.6857317, -74.0023581)",COLUMBIA STREET                 ,DE GRAW STREET                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3255564,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
07/05/2015,21:30,BROOKLYN,11231,40.6841453,-73.9994015,"(40.6841453, -73.9994015)",HENRY STREET                    ,SACKETT STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/05/2015,22:54,BROOKLYN,11231,40.6751012,-74.0016836,"(40.6751012, -74.0016836)",CLINTON STREET                  ,MILL STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3252980,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2015,14:00,BROOKLYN,11231,40.6832037,-74.0060645,"(40.6832037, -74.0060645)",SUMMIT STREET                   ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3242495,VAN,PASSENGER VEHICLE,,,
06/15/2015,12:36,BROOKLYN,11231,40.6792259,-74.0129035,"(40.6792259, -74.0129035)",KING STREET                     ,CONOVER STREET                  ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3240086,PASSENGER VEHICLE,UNKNOWN,,,
06/11/2015,22:20,BROOKLYN,11231,40.6837198,-74.0033352,"(40.6837198, -74.0033352)",COLUMBIA STREET                 ,PRESIDENT STREET                ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3243624,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
05/24/2015,19:00,BROOKLYN,11231,40.6722269,-74.0110059,"(40.6722269, -74.0110059)",BEARD STREET                    ,OTSEGO STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3226689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/26/2015,9:24,BROOKLYN,11231,40.6791872,-74.0156543,"(40.6791872, -74.0156543)",FERRIS STREET                   ,WOLCOTT STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3227727,VAN,LARGE COM VEH(6 OR MORE TIRES),,,
06/12/2015,8:52,BROOKLYN,11231,40.677368,-74.0101703,"(40.677368, -74.0101703)",RICHARDS STREET                 ,KING STREET                     ,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3238784,PASSENGER VEHICLE,OTHER,,,
06/12/2015,12:20,BROOKLYN,11231,40.6717252,-73.9996215,"(40.6717252, -73.9996215)",SMITH STREET                    ,CREAMER STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238786,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/25/2015,9:30,BROOKLYN,11231,40.6771926,-74.006493,"(40.6771926, -74.006493)",COLUMBIA STREET                 ,WEST 9 STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3227730,PASSENGER VEHICLE,UNKNOWN,,,
05/29/2015,18:42,BROOKLYN,11231,40.675246,-74.0126864,"(40.675246, -74.0126864)",RICHARDS STREET                 ,COFFEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3230380,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
06/09/2015,18:10,BROOKLYN,11231,40.6763194,-74.011414,"(40.6763194, -74.011414)",WOLCOTT STREET                  ,RICHARDS STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236767,VAN,UNKNOWN,,,
05/27/2015,13:45,BROOKLYN,11231,40.684387,-74.00302,"(40.684387, -74.00302)",UNION STREET                    ,COLUMBIA STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450687,Pick-up Truck,Sedan,,,
06/09/2015,15:00,BROOKLYN,11231,40.6815924,-74.0079248,"(40.6815924, -74.0079248)",SEABRING STREET                 ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3237474,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
05/29/2015,18:45,BROOKLYN,11231,40.6844306,-73.9949017,"(40.6844306, -73.9949017)",DOUGLASS STREET                 ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3230378,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/05/2015,8:00,BROOKLYN,11231,40.6757813,-74.0120592,"(40.6757813, -74.0120592)",RICHARDS STREET                 ,DIKEMAN STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235393,PASSENGER VEHICLE,OTHER,,,
05/22/2015,9:49,BROOKLYN,11231,40.6816391,-73.993914,"(40.6816391, -73.993914)",UNION STREET                    ,SMITH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3225611,VAN,PASSENGER VEHICLE,,,
05/23/2015,17:40,BROOKLYN,11231,40.6746895,-74.000137,"(40.6746895, -74.000137)",HAMILTON AVENUE                 ,GARNET STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3226685,VAN,,,,
05/28/2015,12:32,BROOKLYN,11231,40.6771926,-74.006493,"(40.6771926, -74.006493)",WEST 9 STREET                   ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3229112,PASSENGER VEHICLE,UNKNOWN,,,
05/24/2015,15:05,BROOKLYN,11231,40.6843895,-74.0030107,"(40.6843895, -74.0030107)",UNION STREET                    ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3226687,PASSENGER VEHICLE,UNKNOWN,,,
05/31/2015,4:03,BROOKLYN,11231,40.6747417,-73.9977685,"(40.6747417, -73.9977685)",WEST 9 STREET                   ,SMITH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3231072,PASSENGER VEHICLE,UNKNOWN,,,
06/16/2015,8:17,BROOKLYN,11231,40.6771926,-74.006493,"(40.6771926, -74.006493)",COLUMBIA STREET                 ,WEST 9 STREET                   ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3240701,PASSENGER VEHICLE,,,,
05/31/2015,10:45,BROOKLYN,11231,40.6834728,-73.999726,"(40.6834728, -73.999726)",HENRY STREET                    ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3231070,PASSENGER VEHICLE,BICYCLE,,,
06/06/2015,11:36,BROOKLYN,11231,40.6822732,-73.9934813,"(40.6822732, -73.9934813)",SMITH STREET                    ,SACKETT STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3234930,PASSENGER VEHICLE,,,,
06/08/2015,9:35,BROOKLYN,11231,40.6799453,-73.9895589,"(40.6799453, -73.9895589)",BOND STREET                     ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236763,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
06/09/2015,22:10,BROOKLYN,11231,40.6746262,-74.0077113,"(40.6746262, -74.0077113)",LORRAINE STREET                 ,COLUMBIA STREET                 ,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,,,,,3237471,VAN,,,,
06/05/2015,13:20,BROOKLYN,11231,40.6779446,-74.0067959,"(40.6779446, -74.0067959)",DWIGHT STREET                   ,VERONA STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3234928,LARGE COM VEH(6 OR MORE TIRES),,,,
06/16/2015,9:30,BROOKLYN,11231,40.6841453,-73.9994015,"(40.6841453, -73.9994015)",HENRY STREET                    ,SACKETT STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3240702,PASSENGER VEHICLE,,,,
05/28/2015,9:10,BROOKLYN,11231,40.6747577,-74.0105521,"(40.6747577, -74.0105521)",DWIGHT STREET                   ,DIKEMAN STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3229111,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
05/30/2015,5:00,BROOKLYN,11231,40.6817243,-73.9962071,"(40.6817243, -73.9962071)",PRESIDENT STREET                ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Physical Disability,Unspecified,Unspecified,,3230383,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,
05/30/2015,15:40,BROOKLYN,11231,40.6732976,-74.008342,"(40.6732976, -74.008342)",BAY STREET                      ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3230384,UNKNOWN,PASSENGER VEHICLE,,,
06/04/2015,18:51,BROOKLYN,11231,40.6830692,-73.995558,"(40.6830692, -73.995558)",SACKETT STREET                  ,COURT STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3233758,PASSENGER VEHICLE,UNKNOWN,,,
05/28/2015,16:50,BROOKLYN,11231,40.6807912,-74.0010167,"(40.6807912, -74.0010167)",HENRY STREET                    ,WOODHULL STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3229117,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/28/2015,16:20,BROOKLYN,11231,40.684178,-73.9921903,"(40.684178, -73.9921903)",SMITH STREET                    ,BUTLER STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3229116,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
05/22/2015,16:40,BROOKLYN,11231,40.6795064,-74.0076866,"(40.6795064, -74.0076866)",RICHARD STREET                  ,DELEVAN STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3226205,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2015,21:01,BROOKLYN,11231,40.6821222,-74.0073047,"(40.6821222, -74.0073047)",VANBRUNT STREET                 ,BOWNE STREET                    ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3231714,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/03/2015,17:05,BROOKLYN,11231,40.6830692,-73.995558,"(40.6830692, -73.995558)",SACKETT STREET                  ,COURT STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3233126,VAN,,,,
06/01/2015,11:25,BROOKLYN,11231,40.6843263,-74.0054985,"(40.6843263, -74.0054985)",PRESIDENT STREET                ,VANBRUNT STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3231710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/08/2015,9:28,BROOKLYN,11231,40.6763194,-74.011414,"(40.6763194, -74.011414)",RICHARDS STREET                 ,WOLCOTT STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236764,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
06/04/2015,12:45,BROOKLYN,11231,40.6844306,-73.9949017,"(40.6844306, -73.9949017)",COURT STREET                    ,DOUGLASS STREET                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3233755,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
05/31/2015,12:00,BROOKLYN,11231,40.6746895,-74.000137,"(40.6746895, -74.000137)",GARNET STREET                   ,HAMILTON AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3231071,PASSENGER VEHICLE,UNKNOWN,,,
06/15/2015,12:00,BROOKLYN,11231,40.6795064,-74.0076866,"(40.6795064, -74.0076866)",RICHARDS STREET                 ,DELEVAN STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3240085,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/01/2015,9:20,BROOKLYN,11231,40.6884134,-74.0010673,"(40.6884134, -74.0010673)",BALTIC STREET                   ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3231709,PASSENGER VEHICLE,,,,
06/01/2015,14:53,BROOKLYN,11231,40.685062,-74.0026862,"(40.685062, -74.0026862)",SACKETT STREET                  ,COLUMBIA STREET                 ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3231713,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/22/2015,10:15,BROOKLYN,11231,40.6807909,-73.9917292,"(40.6807909, -73.9917292)",HOYT STREET                     ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3226204,PASSENGER VEHICLE,UNKNOWN,,,
06/05/2015,14:40,BROOKLYN,11231,40.6746802,-74.0160354,"(40.6746802, -74.0160354)",REED STREET                     ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3234929,OTHER,LARGE COM VEH(6 OR MORE TIRES),,,
06/05/2015,16:00,BROOKLYN,11231,40.6856685,-74.0048532,"(40.6856685, -74.0048532)",SACKETT STREET                  ,VAN BRUNT STREET                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3234927,PASSENGER VEHICLE,OTHER,,,
05/22/2015,8:35,BROOKLYN,11231,40.6726172,-74.0005948,"(40.6726172, -74.0005948)",COURT STREET                    ,LORRAINE STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3226206,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
05/29/2015,14:19,BROOKLYN,11231,40.6766932,-73.9968274,"(40.6766932, -73.9968274)",LUQUER STREET                   ,SMITH STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3230382,PASSENGER VEHICLE,UNKNOWN,,,
06/04/2015,16:10,BROOKLYN,11231,40.6746262,-74.0077113,"(40.6746262, -74.0077113)",COLUMBIA STREET                 ,LORRAINE STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3233756,PASSENGER VEHICLE,VAN,,,
